PC1,PC2
-0.538447750455783,-1.02893782759651
0.9056850699750614,-1.5454520893635793
0.48386918085746494,0.156733062165044
0.5187881540171956,-0.29022910029374605
0.1415636185508576,-1.9898681410253292
0.14452012277672716,-1.2929297932397246
0.2672254381631696,0.847987027275901
0.0971722969242026,-1.5874840414172022
-1.0423333156161043,-0.11476979785345542
0.7986331400510067,0.29225402968350794
1.9344341438082489,0.7520492865984486
0.21331411856471666,1.0901358435323867
-0.8965831816254572,-0.5450082815166672
0.8873749413888794,1.1906556233449
-0.19906961453578084,0.7377565290674336
1.9682095912373976,-0.36891117766830117
0.33314738494453877,2.0665222968433046
0.849450513091807,0.028317545758180476
1.6825581688482245,0.9314157861591631
0.545074659737773,0.07479407616726838
-0.26762258357778285,1.6119623940194794
1.2449942599527344,-1.3660925272876219
1.1254222732817931,1.3746206867970854
-1.0878183384390332,-0.1574920039048102
2.5147038695394723,-0.6161802085544749
-0.6160672288588016,1.6165047223763411
0.524075250211973,-0.6226476394686717
-0.23055739799115793,1.6139197242216412
-0.9012561501755962,0.22060198341330672
0.5550794206907163,-0.4983306371103398
0.10239609406615807,0.9037082583301
-0.9486135929670628,1.317491981906131
1.7279872187499172,-0.06562187575938487
-1.2502335090193115,-0.304521925127071
-0.6063058669380799,-0.37343497860345987
1.2271555823695748,1.9128666728553494
-0.798276773270155,-1.8355423650268894
-0.19152999981839605,1.3350891949894204
-1.6186367127951018,-0.9924977703276991
-0.5876907455846735,0.4686978841842171
0.3550096789253546,0.04597816079694146
1.1300737044194415,-1.1089096587063099
1.6235831688148565,0.10381276370682675
-1.8200912799128752,1.5282507279887974
-1.9987125274603783,-0.17921508832237723
-0.9067148620705109,1.5355044964387423
1.7955298423796415,-0.6944897295438539
-0.08556502681003127,-0.8326889234043856
-1.5529956977664268,-2.030726925832924
-0.5060055374857004,-1.0556522962903125
-1.5248438419569812,1.2983888093011415
0.5331390688938175,0.4557039217378735
1.271301191290084,-0.49338003683241516
0.9752411119821295,0.7454712246091649
0.04770533629747083,0.4382621764910495
1.3652360149344376,-1.10738567446194
0.09318784490363378,-0.3929064931344437
-2.6169220116251393,0.7288853193209694
-0.5588850976390306,-1.019121339541871
1.6117410820943847,-1.3144302391914477
1.1673103154407052,0.17851725122558573
1.4680357188176896,0.9066893537655724
0.15835552042520107,-0.001106507860594916
-1.594122049314087,1.8919592783581358
-1.8022243420789041,0.03233993520704073
0.5756828511414911,1.240656818300515
-0.5732249743137745,0.6708935968174156
0.7035956796932245,1.1041354756072432
-1.714263703831788,-0.12522703087902076
-0.3070974518718905,0.8785096759161698
1.1369150947864444,-0.23933041944007788
-0.055383803261797725,1.8480094856947968
0.8778208705986134,-0.15609484040610525
-0.8598458959061285,-0.6692391911917787
-0.6540554031226578,-1.017034745046982
-0.49240222108527887,-0.6480712685273171
-0.0909843073769401,1.8864370702889355
0.20239988762263653,1.6347100527183578
-0.9900297407566285,0.8453811705075519
1.7706969662206762,0.14924770967771903
-0.016958336085608487,-1.1392174664333952
0.06356876603074996,0.16765342544946457
0.2682355998903122,0.11503736635207039
-0.5472971785851342,-1.951649095128349
1.7123417918651194,-1.2160106035074911
1.3086003923905207,1.5590380319470503
0.808752260514787,1.6567283103000656
0.7484638476552058,-0.9493323702695224
-0.2618690202752954,0.6022063217285032
1.4630828915333747,-1.7692164463462958
0.8917880620574392,0.06124171048166226
0.37799537457640386,-1.5796727717468673
-0.10980111603275353,0.7899077337912251
1.6610418466055021,-0.35651984244399976
1.281801760702208,0.0744507730802018
0.5952898128962351,-0.7838926866431764
0.8077876793785873,-0.5226967750950199
-0.5483893656516576,-1.0632152072391332
-1.5074139798053665,0.23245336814070167
0.5765834590757173,-1.7879713734111882
0.5561659467741528,0.915140815546598
1.4236008106310278,-0.4032792249859714
-1.9678750157541334,-0.05637001697488904
1.092281215073406,-0.5764200553191714
-0.3533070171736288,0.3657777431924618
0.8672059054472241,0.9461048302968997
-0.6708296152825726,-0.7661396441416408
0.1147237532938987,1.746506847689386
-1.2991798387560574,-0.20849763822541614
-1.5267475737495468,1.0038124766209915
-1.3972912277582799,0.5454828781635117
-1.5447213266094406,0.2338732403818901
0.2594472977651216,0.1684107320830702
-0.156810306812469,-2.3533680130267154
0.6638243546532651,0.24635429641084833
1.021596389081776,1.2747869490761932
-0.6619204184088915,0.6372759314379247
1.447327153922522,0.08085402956298786
0.7972570123343317,-0.273357526465909
-0.34512398624806717,-1.525910298154977
1.5735635397267713,-1.094458077593117
-0.4748033611753532,1.455573421399843
1.234623677269465,-0.7650317803599975
0.14746577444650008,1.144163027512691
-0.5361613060152577,0.4495116648755844
1.8368470382582838,-1.7327306843268526
-0.12809762221943943,1.084215464212978
-2.277323575602759,-0.056347340928311514
-2.011596071405107,-0.7049944509642576
-0.8059912358173393,1.3038161608749397
-0.6354759180332917,1.138580459088226
-0.27286031452168086,-2.219252402320413
-1.4777907024405978,0.30768648442544394
-0.7169101749895677,0.4281008556944874
0.9217597426738171,1.202129360204353
-0.05159692286542501,-0.7674299737605882
-1.8882953430703975,1.1411112408912694
1.562500375600287,0.6500583093692647
-0.039811099929832706,0.7459899820462155
-0.046972541088373516,-0.4499059673563088
-1.0645736604556761,-0.39394095964179326
-1.1099993355964994,-0.12001377367150479
0.8628824247115705,-0.3706185740782685
1.1528616340879192,-1.0035318313845007
-2.328198186550339,-0.6645159444080878
-0.24367908361386448,-0.12134532322167516
0.41818439018726994,-1.727141835070386
-1.136927747228274,0.31873185864411874
0.09194151963495256,1.3269497882580856
-0.3011467315437836,0.6408665988367048
-1.240630646504469,-1.7914541918171814
0.7104084630038554,1.764163534341208
0.900071609800468,1.1518844023309958
-1.155774313076258,0.7302717412005932
0.3357156005901699,0.2993169711487768
-0.595197671143335,0.3752561062137831
0.1489806170840811,0.46162433302921935
-0.0656886677239365,1.4571320272099246
